time_h,Tin_degC,Tout_degC,Tpipe_mid_degC,Tundist_pipe_degC,Q_W,q_l_W_m,R_fluid_wall_K_m_W,R_fluid_far_K_m_W
70.5,33.27,32.1238202139359,31.256657651702,28.2100000000259,1891.01325823998,40.2343246434037,0.0357966106808284,0.111519458738514
70.6666666666667,33.27,32.1243073341696,31.2575265603457,28.2100000000259,1890.20958779361,40.2172252722044,0.0357962812450424,0.111572930173284
70.8333333333333,33.27,32.1247930251381,31.2583929058678,28.2100000000259,1889.4082754062,40.2001760724724,0.0357959528363012,0.111626290005628
71,33.27,32.1252772942901,31.2592567016801,28.2100000000259,1888.6093087884,40.183176782732,0.0357956254489823,0.111679538713017
71.1666666666667,33.27,32.1257601490187,31.260117961094,28.2100000000259,1887.81267574292,40.1662271434663,0.035795299077504,0.111732676769804
71.3333333333333,33.27,32.1262415966618,31.2609766973211,28.2100000000259,1887.01836416349,40.1493268970955,0.0357949737163279,0.111785704647259
71.5,33.27,32.1267216445025,31.2618329234743,28.2100000000259,1886.22636203393,40.1324757879559,0.0357946493599609,0.111838622813606
71.6666666666667,33.27,32.12720029977,31.2626866525686,28.2100000000259,1885.4366574274,40.1156735622852,0.0357943260029511,0.111891431734031
71.8333333333333,33.27,32.1276775696398,31.2635378975224,28.2100000000259,1884.64923850555,40.0989199682031,0.0357940036398893,0.11194413187072
72,33.27,32.1281534612341,31.2643866711579,28.2100000000259,1883.86409351757,40.0822147556931,0.0357936822654083,0.111996723682878
72.1666666666667,33.27,32.1286279816227,31.2652329862024,28.2100000000259,1883.08121079959,40.065557676587,0.0357933618741808,0.112049207626751
72.3333333333333,33.27,32.1291011378234,31.2660768552891,28.2100000000259,1882.30057877342,40.0489484845408,0.0357930424609251,0.112101584155669
72.5,33.27,32.1295729368021,31.266918290958,28.2100000000259,1881.52218594641,40.0323869350299,0.0357927240203926,0.112153853720034
72.6666666666667,33.27,32.1300433854738,31.2677573056565,28.2100000000259,1880.74602090995,40.0158727853181,0.035792406547382,0.112206016767386
72.8333333333333,33.27,32.1305124907027,31.2685939117407,28.2100000000259,1879.97207233912,39.9994057944494,0.0357920900367288,0.112258073742398
73,33.27,32.1309802593029,31.2694281214763,28.2100000000259,1879.20032899173,39.9829857232283,0.0357917744833091,0.112310025086915
73.1666666666667,33.27,32.1314466980388,31.2702599470388,28.2100000000259,1878.43077970767,39.9666123342057,0.0357914598820367,0.112361871239961
73.3333333333333,33.27,32.1319118136256,31.271089400515,28.2100000000259,1877.66341340802,39.9502853916599,0.0357911462278644,0.112413612637781
73.5,33.27,32.1323756127295,31.2719164939035,28.2100000000259,1876.89821909431,39.9340046615811,0.0357908335157848,0.112465249713852
73.6666666666667,33.27,32.1328381019688,31.2727412391159,28.2100000000259,1876.1351858478,39.9177699116553,0.0357905217408282,0.112516782898913
73.8333333333333,33.27,32.1332992879135,31.273563647977,28.2100000000259,1875.37430282885,39.9015809112522,0.0357902108980596,0.112568212620974
74,33.27,32.1337591770863,31.2743837322262,28.2100000000259,1874.61555927587,39.8854374314014,0.0357899009825869,0.112619539305362
74.1666666666667,33.27,32.1342177759631,31.2752015035177,28.2100000000259,1873.85894450502,39.8693392447876,0.0357895919895491,0.112670763374713
74.3333333333333,33.27,32.134675090973,31.276016973422,28.2100000000259,1873.10444790909,39.8532861257253,0.0357892839141265,0.112721885249025
74.5,33.27,32.135131128499,31.2768301534261,28.2100000000259,1872.35205895714,39.8372778501518,0.0357889767515314,0.112772905345652
74.6666666666667,33.27,32.1355858948786,31.2776410549346,28.2100000000259,1871.60176719343,39.821314195605,0.0357886704970166,0.112823824079349
74.8333333333333,33.27,32.1360393964038,31.2784496892702,28.2100000000259,1870.8535622372,39.8053949412171,0.0357883651458653,0.112874641862267
75,33.27,32.1364916393217,31.2792560676747,28.2100000000259,1870.10743378147,39.7895198676909,0.0357880606934008,0.112925359104005
75.1666666666667,33.27,32.1369426298352,31.2800602013094,28.2100000000259,1869.36337159275,39.7736887572926,0.0357877571349775,0.112975976211605
75.3333333333333,33.27,32.1373923741029,31.2808621012564,28.2100000000259,1868.62136551011,39.7579013938321,0.0357874544659882,0.11302649358959
75.5,33.27,32.1378408782398,31.2816617785188,28.2100000000259,1867.88140544482,39.7421575626557,0.035787152681855,0.113076911639965
75.6666666666667,33.27,32.1382881483178,31.2824592440216,28.2100000000259,1867.14348137935,39.7264570506244,0.0357868517780373,0.11312723076226
75.8333333333333,33.27,32.1387341903658,31.2832545086126,28.2100000000259,1866.40758336688,39.7107996461038,0.0357865517500287,0.113177451353538
76,33.27,32.1391790103703,31.2840475830627,28.2100000000259,1865.67370153069,39.695185138951,0.0357862525933547,0.113227573808414
76.1666666666667,33.27,32.1396226142756,31.2848384780669,28.2100000000259,1864.94182606359,39.679613320502,0.0357859543035726,0.113277598519073
76.3333333333333,33.27,32.1400650079844,31.285627204245,28.2100000000259,1864.21194722705,39.6640839835543,0.0357856568762743,0.113327525875299
76.5,33.27,32.1405061973581,31.2864137721422,28.2100000000259,1863.4840553508,39.6485969223574,0.0357853603070827,0.113377356264486
76.6666666666667,33.27,32.140946188217,31.2871981922296,28.2100000000259,1862.75814083215,39.6331519325989,0.0357850645916531,0.113427090071657
76.8333333333333,33.27,32.141384986341,31.2879804749053,28.2100000000259,1862.03419413519,39.617748811387,0.0357847697256765,0.113476727679499
77,33.27,32.1418225974696,31.2887606304946,28.2100000000259,1861.31220579073,39.6023873572495,0.0357844757048661,0.113526269468345
77.1666666666667,33.27,32.1422590273027,31.2895386692509,28.2100000000259,1860.59216639494,39.5870673701052,0.0357841825249771,0.11357571581624
